index,full_date,Event,Location,Latitude,Longitude
2196,5/18/2024,Glow Cultural Center'۪s 4th AAPI May Concert & Community Resource Fair,133-29 41st Avenue Flushing,40.757528,-73.831239
2197,9/15/2022,Fall festival Press conference,133-29 41st Ave Flushing,40.757528,-73.831239
2198,9/27/2022,Senator John Liu's Senior Appreciation Day,133-29 41st Ave Flushing,40.757528,-73.831239
2199,2/16/2023,Community Board 3 Meeting,,40.7575503,-73.874569
2200,5/20/2023,Glow Center Love & Unity in May Concert,13329 41 Ave. Flushing,40.7575585,-73.8311759
2201,9/16/2021,CM Koo's Fall festival press conference,,40.75757307,-73.83122216
2202,12/22/2021,Elmcore - Coat Drive,,40.75759005,-73.86124626
2203,7/27/2024,Elmcor Annual Summer Block Party,107-20 Northern Blvd. Corona,40.757645,-73.861678
2204,2/21/2021,Antioch Baptist Church of  Corona (location 2),103-02 Northern Blvd Corona,40.757694,-73.86462
2205,10/2/2020,KAFSC Rally Domestic Violence,41-17 Main St. Flushing,40.7577354,-73.8289485
2206,4/28/2023,KAAQ Inauguration,san soo kap san,40.757774,-73.795518
2207,12/4/2020,Holiday Tree Lighting,41-17 Main Street,40.75779332,-73.82890737
2208,10/2/2020,Break the Silence Domestic Violence Rally,,40.757796,-73.8289109
2209,3/14/2024,Queens Public Library Tabling Event,41-17 Main Street Flushing,40.757971,-73.829118
2210,6/6/2024,Queens Public Library Career & Resource Fair,41-17 Main Street Flushing,40.757971,-73.829118
2211,8/29/2023,DA  School Supply Giveaway with LiveOnNY,41-17 Main St Flushing,40.757971,-73.829118
2212,8/26/2022,Flushing ALC (Adult Learning Center) Resource Fair,41-17 Main Street Flushing,40.757971,-73.829118
2213,8/12/2022,Stop Asian Hate,,40.75827,-73.8248543
2214,8/28/2020,Cops V. Kids Basketball,,40.75827,-73.8248543
2215,8/21/2021,Family Health Fun Day,,40.7582877,-73.8311386
2216,4/16/2024,FCBA Press Conference on Mother's and Father's Day evens,,40.7583109,-73.8297577
2217,12/6/2023,Lunar New Year Press Conference,4048 Main Street Flushing,40.7583109,-73.8297577
2218,11/30/2022,Flushing Chinese Business Association Lunar New Year Parade Planning meeting 1,4048 Main Street Flushing,40.7583245,-73.8297542
2219,12/6/2022,Flushing Lunar New Year press conference,4048 Main Street Flushing,40.7583245,-73.8297542
2220,9/19/2021,"115th Build-A-Block, Sector B",71-05 31st Ave East Elmhurst,40.758372,-73.895985
2221,8/6/2024,NNO 109,20 Barclay Ave.,40.7583819,-73.8243949
2222,8/1/2023,NNO 109,20 Barclay Ave,40.7583819,-73.8243949
2223,8/2/2022,NNO 109,20 Barclay Ave,40.7583819,-73.8243949
2224,8/3/2021,National Night Out 109 PCT,20 Barclay Ave,40.7583819,-73.8243949
2225,3/16/2023,Community Board 3 Monthly Meeting,32-02 Junction Blvd Queens,40.758382,-73.874702
2226,6/14/2023,Know Your Rights Workshop at PS 111 Jacob Blackwell - PSA 9,37-15 13th St Queens,40.7586,-73.939373
2227,3/18/2023,Abu Huraira Mosque Grand Opening,78-04 31st Avenue East Elmhurst,40.758677,-73.889564
2228,11/6/2020,National Night Out,142-30 Barclay Ave Queens,40.758684,-73.824386
2229,3/4/2023,Mayor's office AAPI Community Safety Awareness Fair,133-33 39th Ave Flushing,40.758966,-73.833967
2230,10/24/2022,KCS-Senior Center,42-15 166th Street Flushing,40.7590357,-73.8001366
2231,8/27/2022,"Wen Chow Association Inc, 45th Anniversary Gala",4021 Main Street Flushing,40.759039,-73.829661
2232,8/15/2022,KAAGNY  77th Anniversary Korean Independence Day,167-17 Northern Blvd Flushing,40.759071,-73.798502
2233,1/20/2023,Senator John Liu's Lunar new year event,133-27 39th Ave. Flushing,40.7593412,-73.8339633
2234,8/15/2021,Korean Independence Day celebration,167-17 Northern Boulevard Flushing,40.759364,-73.798743
2235,1/20/2024,San Kiang Charitable Association Banquet Dinner,,40.7594017,-73.8291601
2236,8/26/2022,AM Aubry Renaming of IS 419 as Tommie Agee School,111-12 Astoria Blvd,40.75949,-73.858711
2237,7/11/2021,Moulobi Bazar Society Annual Picnic Celebration,Long Island City,40.75965,-73.734208
2238,9/1/2023,The Flushing Chinese Business Association's Inauguration,"135-20 39th Avenue Ballroom, Flushing",40.759707,-73.831705
2239,8/23/2021,FCBA new board members swear-in,,40.759726,-73.8316771
2240,11/18/2021,109 Precinct auxiliary police officer dinner party,,40.759726,-73.8316771
2241,8/16/2024,Blood Drive Event with LiveOnNY,39 in Flushing,40.7600622,-73.8337541
2242,12/17/2023,Jollyfest Toy Giveaway and Parade,Flushing Main Street Tangram Mall,40.7600622,-73.8337541
2243,1/14/2023,San Kiang Charitable Association Lunar New Year Celebration,136-20 Roosevelt Ave Flushing,40.760151,-73.827795
2244,1/16/2023,113 Precinct Council Meeting,136-20 Roosevelt Ave Flushing,40.760151,-73.827795
2245,12/13/2022,111th Precinct Community Council,4506 215 St.,40.76021412,-73.76775627
2246,3/1/2022,111 Precinct Community Council Meeting,45-06 215th St Bayside,40.760229,-73.767586
2247,4/5/2022,111 Precinct Community Council Meeting,45-06 215th Street Bayside,40.760229,-73.767586
2248,5/3/2022,111 Precinct Community Council Meeting,45-06 215th St Bayside,40.760229,-73.767586
2249,6/7/2022,111 Precinct Community Council Meeting,45-06 215th St Bayside,40.760229,-73.767586
2250,9/13/2022,111th Precinct Community Council Meeting,4506 215 St. Bayside,40.760229,-73.767586
2251,9/13/2022,Community Board 9 General Meeting,4506 215 St. Bayside,40.760229,-73.767586
2252,1/2/2024,111th Precinct Community Council Meeting,4506 215 St. Bayside,40.7602441,-73.7677809
2253,2/1/2024,111th Precinct Community Council Meeting,4506 215 St. Bayside,40.7602441,-73.7677809
2254,5/2/2024,111th Precinct Community Council Meeting,4506 215 St. Bayside,40.7602441,-73.7677809
2255,6/4/2024,111th Precinct Community Council Meeting,4506 215 St. Bayside,40.7602441,-73.7677809
2256,1/3/2023,111th Precinct Community Council,45-06 215th St Bayside,40.7602441,-73.7677809
2257,2/7/2023,111th Precinct Community Council Meeting,4506 215 St. Bayside,40.7602441,-73.7677809
2258,4/4/2023,111th Precinct Community Council Meeting,4506 215 St. Bayside,40.7602441,-73.7677809
2259,6/8/2023,Cambria Heights Civic Association  Monthly Meeting,4506 215 St. Bayside,40.7602441,-73.7677809
2260,9/6/2023,111th Precinct Community Council Meeting,4506 215 St. Bayside,40.7602441,-73.7677809
2261,10/5/2023,111th Precinct Community Council Meeting,4506 215 St. Bayside,40.7602441,-73.7677809
2262,11/9/2023,111th Precinct Community Council Meeting,4506 215 St. Bayside,40.7602441,-73.7677809
2263,10/4/2022,111 Precinct Community Council Meeting,4506 215 St. Bayside,40.7602441,-73.7677809
2264,11/1/2022,111th Precinct Community Council Meeting,4506 215 St. Bayside,40.7602441,-73.7677809
2265,10/7/2020,111 Precinct Community Council Meeting,45-06 215th St Bayside,40.7602441,-73.7677809
2266,11/7/2020,111 Precinct Community Council Meeting,45-06 215th St Bayside,40.7602441,-73.7677809
2267,3/15/2023,Northwest Bayside Civic Association,34 Ave And 203 St. Bayside,40.7602604,-73.7692026
2268,9/27/2023,Northwest Bayside Civic Association Meeting,34 Ave And 203 St. Bayside,40.7602604,-73.7692026
2269,2/16/2022,Northwest Bayside Civic Association Meeting,34 Ave and 203 St. Bayside,40.7602604,-73.7692026
2270,3/23/2022,Northwest Bayside Civic Association Meeting,34 Ave and 203 St. Bayside,40.7602604,-73.7692026
2271,4/27/2022,Northwest Bayside Civic Association,34 Ave and 203 St. Bayside,40.7602604,-73.7692026
2272,9/21/2022,Northwest Bayside Civic Association Meeting,34 Ave and 203 St. Bayside,40.7602604,-73.7692026
2273,3/7/2024,111th Precinct Community Council,111th Precinct  Bayside,40.7602729,-73.7675997
2274,4/4/2024,111th Precinct Community Council,111th Precinct  Bayside,40.7602729,-73.7675997
2275,10/5/2021,111 Precinct Community Council October Meeting,,40.7602729,-73.7675997
2276,12/1/2021,F&T Regal cinemas grand opening,133-36 37 Ave Flushing,40.7602944,-73.8335025
2277,11/18/2020,Flushing Chinese Business Association Turkey giveaway,136-18 39th Ave Flushing,40.760321,-73.829494
2278,12/21/2020,Hour Children Toy Drive,36-11 12th St. Astoria,40.760322,-73.939145
2279,11/12/2020,Asian American Adult Daycare Association formation,136-17 39th Ave.,40.7604648,-73.8288168
2280,2/28/2024,PSA 9 Precinct Community Council Meeting,35-40 21st St Long Island City,40.760486,-73.936701
2281,1/25/2023,PSA Precinct Community Council Meeting,35-40 21st Street Astoria,40.760486,-73.936701
2282,2/22/2023,PSA Precinct Community Council Meeting,35-40 21st Street Astoria,40.760486,-73.936701
2283,2/18/2022,Joint PSA9 Precinct Council Meeting,35-40 21st St. Queens,40.760486,-73.936701
2284,11/29/2021,PSA9 Community Board,35-40 21st Street Ravenswood,40.760486,-73.936701
2285,9/19/2021,Unity Moon Day,162nd Street,40.7606197,-73.8039549
2286,10/26/2022,PSA 9 Precinct Community Council Meeting,35-40 21st street,40.7606411,-73.93639953
2287,11/30/2022,PSA 9 Precinct Community Council Meeting,35-40 21st street,40.7606411,-73.93639953
2288,2/14/2024,Ravenswood Houses Resident Association,35-40 21 Street Long Island City,40.760657,-73.9363567
2289,4/10/2024,Ravenswood Houses Resident Association,35-40 21 Street Long Island City,40.760657,-73.9363567
2290,6/12/2024,Ravenswood Houses Resident Association,35-40 21 Street Long Island City,40.760657,-73.9363567
2291,5/10/2023,Ravenswood Houses Resident Association,35-40 21 Street Long Island City,40.760657,-73.9363567
2292,6/14/2023,Ravenswood Resident Association Meeting,35-40 21 Street Long Island City,40.760657,-73.9363567
2293,9/13/2023,Ravenswood Houses Resident Association,35-40 21 Street Long Island City,40.760657,-73.9363567
2294,10/11/2023,Ravenswood Houses Resident Association,35-40 21 Street Long Island City,40.760657,-73.9363567
2295,11/8/2023,Ravenswood Houses Resident Association,35-40 21 Street Long Island City,40.760657,-73.9363567
2296,2/9/2021,Mask Giveaway Photo Opportunity,36-29 11th Street LIC,40.760672,-73.940346
2297,12/10/2021,F&T Christmas lighting ceremony,136-17 39 Ave Flushing,40.7607759,-73.8296874
2298,10/20/2022,Commonpoint Queens Sam Field Senior Center Visit,5820 Little Neck Parkway Little Neck,40.7608369,-73.7232837
2299,12/8/2022,NYPD Desi Holiday celebration,1 world Fair Marina Blvd Queens,40.761096,-73.857665
2300,12/10/2022,New York Bangladeshi American Lions Club Installation Ceremony,1 world Fair Marina Blvd Queens,40.761096,-73.857665
2301,3/3/2022,Rockaway Beach Civic Association Meeting,5820 Little Neck Parkway Little Neck,40.761128,-73.723238
2302,3/3/2022,Commonpoint Queens Ribbon Cutting,5820 Little Neck Parkway Little Neck,40.761128,-73.723238
2303,3/13/2022,Commonpoint Queens Purim Luau,58-20 Little Neck Pkwy Little Neck,40.761128,-73.723238
2304,6/19/2024,NAVA Annual Dinner,1 Marina Road Flushing,40.7612121,-73.8577648
2305,6/8/2023,South Jamaica Houses Resident Association,1 Marina Road Flushing,40.761224,-73.857806
2306,8/12/2023,Charles B Wang Community Health Fair,136-26 37th Ave Flushing Queens,40.7614716,-73.8300059
2307,7/28/2021,PSA9 RAVENSWOOD Build The Block,,40.76149558,-73.93480422
2308,10/10/2020,109th Community Council Meeting,,40.76152371,-73.82411485
2309,4/12/2023,109th Precinct Community Council Meeting,,40.7615422,-73.8240854
2310,10/7/2020,UA 3 Food Distribution,143-11 Roosevelt Ave Flushing,40.761543,-73.824056
2311,10/12/2022,109th Precinct Council meeting,143-11 Roosevelt Ave. Flushing,40.761624,-73.822071
2312,10/12/2022,106th Precinct Community Council,143-11 Roosevelt Ave. Flushing,40.761624,-73.822071
2313,10/7/2020,UA-3 Food Distribution Flushing,143-11 Roosevelt Ave FLushing,40.761624,-73.822071
2314,3/25/2024,CM Paladino Press Conference re: Squatters,4320 218 St. Bayside,40.7617673,-73.7642828
2315,4/30/2023,First Baptist Church of Corona,100-01 Astoria Boulevard East Elmhurst,40.761806,-73.868254
2316,8/28/2020,114 Build the Block A,23-20 Newtown Ave,40.76206,-73.915267
2317,8/8/2021,First Baptist East Elmhurst Church Visit,"100-01 Astoria Boulevard East Elmhurst, Queens",40.762079,-73.8693698
2318,6/8/2022,109 Precinct BBQ,109 PCT Parking lot,40.76228528,-73.82723767
2319,10/1/2021,KAFSC rally against the domestic Violence,109 Precinct,40.76233994,-73.82712377
2320,2/10/2024,Lunar New Year Parade,109 Precinct  Flushing,40.762361,-73.8270199
2321,1/21/2023,2023 Flushing Lunar New Year Parade,109th 37-05 Union Street Flushing,40.762361,-73.8270199
2322,10/7/2022,KAFSC's 25th Annual Silent March Agaisnt Domestic Violence,109 Precinct,40.762361,-73.8270199
2323,6/5/2022,Bayside Village BID Food and Music Fest,42-10 Bell Blvd,40.7623634,-73.7706823
2324,7/23/2023,Egyptian Day Celebration,120TH Street and Liberty Avenue,40.7623967,-73.9118062
2325,12/4/2023,Elmcor Golden Phoenix Club 1 (Senior Center),98-19 Astoria Blvd. East Elmhurst,40.762403,-73.870607
2326,6/9/2023,Friday Mosque Visit - Dar ul Taqwa Islamic Center,40-20 159th Street Flushing,40.762549,-73.806709
2327,12/4/2023,Alley Pond Environmental Center Ribbon Cutting,22910 Northern Blvd. Douglaston,40.7626994,-73.7531876
2328,5/2/2024,HANAC Ravenswood Senior Center,34-35 12th St Astoria,40.762745,-73.936927
2329,9/13/2021,Rededication of Mural honoring 3 local East Elmhurst Residents lost on 9/11,77-19 25th Avenue East Elmhurst,40.762756,-73.890625
2330,5/20/2024,East Elmhurst Civic Association Meeting,157-11 Rockaway Blvd,40.7627566,-73.871976
2331,12/27/2023,BP Kwanzaa Celebration,"Borough Hall, Queens BLVD Kew Gardens",40.762921,-73.904043
2332,5/1/2024,United Civic Assocation Health Fair,Newtown Road Astoria,40.763117,-73.915148
2333,6/2/2024,Bayside BID Food & Music Festival,Newtown Road Astoria,40.763117,-73.915148
2334,10/15/2020,114 Sector A Build The Block,45-15 28th Avenue,40.7635265,-73.9090341
2335,4/25/2023,Queens Chamber of Commerce Swearing In,40-12 Bell Blvd. Bayside,40.7636,-73.770969
2336,6/6/2024,Strength in Unity: Challenging Anti-Asian and Antisemitic Hate,13735 Northern Blvd. Flushing,40.7637342,-73.8299598
2337,12/14/2022,109th Precint Council holiday party,35-25 Farrington Street Flushing,40.763938,-73.831775
2338,12/9/2023,Douglaston Winter Festival,235 St. and 45 Ave. Douglaston,40.7640151,-73.7433727
2339,8/3/2021,National Night Out 111 PCT,242-02 61st Ave,40.7640151,-73.7433727
2340,4/20/2023,Western Queens Small Business Alliance Meeting,,40.7643574,-73.9234619
2341,7/23/2022,Egyptian Heritage Day,30th 30th Street,40.7643574,-73.9234619
2342,4/2/2023,TBN 24 Ramadan event,1 marina street Flushing,40.7647238,-73.8306716
2343,10/28/2023,Co-naming Olde Towne Burial Ground Lane,46 Ave and 146 St. Flushing,40.7647238,-73.8306716
2344,5/11/2022,109 Precinct Community Council Meeting,,40.7647238,-73.8306716
2345,1/6/2021,FCBA PPE distribution,,40.7647238,-73.8306716
2346,5/12/2021,109 Precinct Community Council Meeting,,40.7647238,-73.8306716
2347,2/9/2024,Sen. John Liu's Lunar New Year Event,3501 Union St. Flushing,40.764873,-73.826827
2348,10/4/2020,Bully Prevention Awareness Month,Schoolyard,40.76516927,-73.87144161
2349,10/28/2021,115th Precinct Trunk-or-Treat,86th St,40.76525958,-73.88334314
2350,12/15/2021,Sen. John Liu's Block Party,3850 Bell Blvd. Bayside,40.765314,-73.772263
2351,12/6/2022,Senator Liu Holiday Block Party,3850 Bell Blvd,40.7653932,-73.7722849
2352,9/4/2024,Queens Public Library Mobile Office Tabling Event Douglaston,249-01 Northern Blvd Queens,40.765466,-73.743034
2353,12/16/2021,111th Precinct Sector D Build the Block,3820 Bell Blvd.,40.7656501,-73.7726529
2354,6/4/2022,East Elmhurst Corona Civic Association Resource Day,100th Street and 25th Avenue,40.7657488,-73.8707687
2355,6/4/2023,Met Council Legislative Breakfast,127 Helen Marshall Park 100th Street,40.76582696,-73.87092181
2356,8/28/2021,East Elmhurst Corona Civic Association's FAMILY DAY,,40.7660427,-73.8758704
2357,3/20/2024,Northwest Bayside Civic Association Meeting,"OLBS Parish Center, 203 St. Bayside",40.766545,-73.7853287
2358,5/18/2023,Douglaston Women's Shelter Town Hall,24320 Church St. Douglaston,40.7666262,-73.7437158
2359,10/25/2020,BRACE & Asian American Community Empowerment,133-30 32nd Ave FLushing,40.7669318,-73.8350162
2360,5/4/2022,Spring Family Day press conference,,40.76693948,-73.83088302
2361,9/25/2023,Bangladesh Immigrant Day,Hotel,40.7670097,-73.8670435
2362,5/21/2023,Vaad Harabonim Meet Your Legislator Event,33-33 Union St. Flushing,40.7672806,-73.8268649
2363,12/18/2022,Congresswoman Meng's Chanukah Reception,3323 Union St. Flushing,40.7672806,-73.8268649
2364,11/21/2021,Congresswoman Annual Chanukah Reception,33-23 Union Street Flushing,40.7672806,-73.8268649
2365,11/3/2023,Congresswoman Grace Meng Chanukah Party,33-23 Union St Queens,40.767323,-73.826925
2366,12/3/2020,111 Sector D  Build the Block,215-35 38th Avenue Bayside,40.767466,-73.768237
2367,8/31/2021,Experience the Arab Heritage and Yalla Connect,"Athens Square Park, 30th Avenue Astoria",40.767786,-73.9223319
2368,9/10/2021,"A Candlelight ""Memorial of Music"" hosted by United Community Civic Association together with Port Authority of NY and NJ and The NYC Dept. of Correction",,40.76811321,-73.88846218
2369,6/11/2022,Flushing Meadows Soap Box Derby Race,94th street,40.76816453,-73.87626862
2370,12/13/2021,United Community Civic Association (UCCA) Annual Holiday Tree Lighting,,40.76823914,-73.88847631
2371,11/21/2021,Douglaston LDC Turkey Giveaway,,40.7683532,-73.7492567
2372,11/11/2023,Bangladesh Medical Association North America Meeting,102-05 Ditmars Blvd,40.76867,-73.8677
2373,5/26/2022,Wheelchair Charities 33rd Annual Award Gala,102-05 Ditmars Boulevard East Elmhurst,40.76867,-73.8677
2374,12/10/2022,Douglaston Winter Festival,235 St. and 41 Ave.,40.7688727,-73.7490722
2375,2/10/2021,LifeCamp Shooting Response Southeast Queens,200th Street Linden Blvd.,40.768919,-73.788842
2376,9/12/2022,United Community Civic Association 9/11 Tribute,,40.7689903,-73.8886266
2377,9/10/2020,Candlelight Memorial,McManus Mem. Park 81st Street,40.7689903,-73.8886266
2378,9/12/2023,9/11 Memorial Candlelight Vigil,81st Street,40.7690164,-73.8893359
2379,11/16/2021,82 St./Ditmars Medians Improvement Groundbreaking,of 81st Street,40.7690164,-73.8893359
